#sequencies, Sigma, #items_per_sequence, #distinct_per_sequence, #occurence_on_sequence, Overall_Accur, #minPredictionRario, splitMethod, splitLength, noiseRatio, DatasetName
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.3,0.8,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.3,0.8,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.3,0.8,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.3,0.8,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5432633,4.0,1,0.3,0.8,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.3,0.8,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.3,0.8,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.3,0.8,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.3,0.8,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,4.0,1,0.3,0.8,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.3508,4.0,1,0.3,0.8,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8924,4.0,1,0.3,0.8,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1188,4.0,1,0.3,0.8,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3406,4.0,1,0.3,0.8,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.3,0.8,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1514,4.0,1,0.3,0.8,SPICE15
4865,494,11.227955,11.227955,1.0,0.3397739,4.0,1,0.4,0.8,BMS
730,267,93.00411,51.994522,1.78872905469491,0.29726028,4.0,1,0.4,0.8,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5402,4.0,1,0.4,0.8,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,4.0,1,0.4,0.8,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.4,0.8,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.38797778,4.0,1,0.4,0.8,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1854,4.0,1,0.4,0.8,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.4,0.8,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.4,0.8,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.4,0.8,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.4,0.8,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5432633,4.0,1,0.4,0.8,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.4,0.8,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.4,0.8,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.4,0.8,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.4,0.8,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,4.0,1,0.4,0.8,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.3504,4.0,1,0.4,0.8,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8912,4.0,1,0.4,0.8,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1186,4.0,1,0.4,0.8,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3422,4.0,1,0.4,0.8,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.4,0.8,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1506,4.0,1,0.4,0.8,SPICE15
4865,494,11.227955,11.227955,1.0,0.33669063,4.0,1,0.5,0.8,BMS
730,267,93.00411,51.994522,1.78872905469491,0.3041096,4.0,1,0.5,0.8,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5406,4.0,1,0.5,0.8,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,4.0,1,0.5,0.8,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.5,0.8,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.38586667,4.0,1,0.5,0.8,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1876,4.0,1,0.5,0.8,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.5,0.8,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.5,0.8,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.5,0.8,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.5,0.8,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5434693,4.0,1,0.5,0.8,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.5,0.8,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.5,0.8,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.5,0.8,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.5,0.8,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,4.0,1,0.5,0.8,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.3502,4.0,1,0.5,0.8,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8914,4.0,1,0.5,0.8,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1188,4.0,1,0.5,0.8,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3434,4.0,1,0.5,0.8,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.5,0.8,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1512,4.0,1,0.5,0.8,SPICE15
4865,494,11.227955,11.227955,1.0,0.34059608,4.0,1,0.6,0.8,BMS
730,267,93.00411,51.994522,1.78872905469491,0.30821916,4.0,1,0.6,0.8,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5428,4.0,1,0.6,0.8,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0016217312,4.0,1,0.6,0.8,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.6,0.8,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3873111,4.0,1,0.6,0.8,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1844,4.0,1,0.6,0.8,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.6,0.8,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.6,0.8,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.6,0.8,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.6,0.8,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.54305726,4.0,1,0.6,0.8,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.6,0.8,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.6,0.8,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.6,0.8,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.6,0.8,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,4.0,1,0.6,0.8,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.3524,4.0,1,0.6,0.8,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8926,4.0,1,0.6,0.8,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1188,4.0,1,0.6,0.8,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3376,4.0,1,0.6,0.8,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.6,0.8,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.151,4.0,1,0.6,0.8,SPICE15
4865,494,11.227955,11.227955,1.0,0.33833504,4.0,1,0.7,0.8,BMS
730,267,93.00411,51.994522,1.78872905469491,0.3068493,4.0,1,0.7,0.8,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5418,4.0,1,0.7,0.8,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,4.0,1,0.7,0.8,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.7,0.8,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.38648888,4.0,1,0.7,0.8,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1874,4.0,1,0.7,0.8,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.7,0.8,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.7,0.8,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.7,0.8,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.7,0.8,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5434693,4.0,1,0.7,0.8,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.7,0.8,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.7,0.8,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.7,0.8,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.7,0.8,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,4.0,1,0.7,0.8,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.3512,4.0,1,0.7,0.8,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.891,4.0,1,0.7,0.8,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1186,4.0,1,0.7,0.8,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3402,4.0,1,0.7,0.8,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.7,0.8,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1512,4.0,1,0.7,0.8,SPICE15
4865,494,11.227955,11.227955,1.0,0.3397739,4.0,1,0.8,0.8,BMS
730,267,93.00411,51.994522,1.78872905469491,0.30821916,4.0,1,0.8,0.8,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5398,4.0,1,0.8,0.8,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,4.0,1,0.8,0.8,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.8,0.8,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.38644445,4.0,1,0.8,0.8,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1854,4.0,1,0.8,0.8,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.8,0.8,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.8,0.8,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.8,0.8,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.8,0.8,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5424392,4.0,1,0.8,0.8,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.8,0.8,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.8,0.8,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.8,0.8,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.8,0.8,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,4.0,1,0.8,0.8,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.3502,4.0,1,0.8,0.8,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8914,4.0,1,0.8,0.8,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1192,4.0,1,0.8,0.8,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3442,4.0,1,0.8,0.8,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.8,0.8,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1516,4.0,1,0.8,0.8,SPICE15
4865,494,11.227955,11.227955,1.0,0.34059608,4.0,1,0.9,0.8,BMS
730,267,93.00411,51.994522,1.78872905469491,0.30821916,4.0,1,0.9,0.8,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5414,4.0,1,0.9,0.8,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,4.0,1,0.9,0.8,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.9,0.8,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3872889,4.0,1,0.9,0.8,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1852,4.0,1,0.9,0.8,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.9,0.8,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.9,0.8,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.9,0.8,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.9,0.8,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.54429334,4.0,1,0.9,0.8,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.9,0.8,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.9,0.8,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.9,0.8,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.9,0.8,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4182129,4.0,1,0.9,0.8,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.3508,4.0,1,0.9,0.8,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8908,4.0,1,0.9,0.8,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1192,4.0,1,0.9,0.8,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.341,4.0,1,0.9,0.8,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.9,0.8,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1512,4.0,1,0.9,0.8,SPICE15
4865,494,11.227955,11.227955,1.0,0.33956835,5.0,1,0.1,0.8,BMS
730,267,93.00411,51.994522,1.78872905469491,0.30547947,5.0,1,0.1,0.8,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.541,5.0,1,0.1,0.8,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0014190148,5.0,1,0.1,0.8,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.1,0.8,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.38686666,5.0,1,0.1,0.8,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.186,5.0,1,0.1,0.8,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.1,0.8,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.1,0.8,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.1,0.8,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.1,0.8,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5436753,5.0,1,0.1,0.8,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.1,0.8,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,1,0.1,0.8,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.1,0.8,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.1,0.8,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4182129,5.0,1,0.1,0.8,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.3506,5.0,1,0.1,0.8,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8924,5.0,1,0.1,0.8,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.119,5.0,1,0.1,0.8,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3396,5.0,1,0.1,0.8,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,1,0.1,0.8,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1504,5.0,1,0.1,0.8,SPICE15
4865,494,11.227955,11.227955,1.0,0.340185,5.0,1,0.2,0.8,BMS
730,267,93.00411,51.994522,1.78872905469491,0.30958903,5.0,1,0.2,0.8,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5408,5.0,1,0.2,0.8,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,5.0,1,0.2,0.8,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.2,0.8,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3869778,5.0,1,0.2,0.8,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1862,5.0,1,0.2,0.8,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.2,0.8,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.2,0.8,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.2,0.8,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.2,0.8,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5432633,5.0,1,0.2,0.8,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.2,0.8,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,1,0.2,0.8,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.2,0.8,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.2,0.8,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4182129,5.0,1,0.2,0.8,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.351,5.0,1,0.2,0.8,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.892,5.0,1,0.2,0.8,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.119,5.0,1,0.2,0.8,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3426,5.0,1,0.2,0.8,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,1,0.2,0.8,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1502,5.0,1,0.2,0.8,SPICE15
4865,494,11.227955,11.227955,1.0,0.33627954,5.0,1,0.3,0.8,BMS
730,267,93.00411,51.994522,1.78872905469491,0.3109589,5.0,1,0.3,0.8,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5422,5.0,1,0.3,0.8,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,5.0,1,0.3,0.8,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.3,0.8,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.38735557,5.0,1,0.3,0.8,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1864,5.0,1,0.3,0.8,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.3,0.8,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.3,0.8,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.3,0.8,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.3,0.8,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5420272,5.0,1,0.3,0.8,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.3,0.8,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,1,0.3,0.8,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.3,0.8,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.3,0.8,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,5.0,1,0.3,0.8,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.3508,5.0,1,0.3,0.8,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8918,5.0,1,0.3,0.8,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1186,5.0,1,0.3,0.8,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3412,5.0,1,0.3,0.8,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,1,0.3,0.8,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1504,5.0,1,0.3,0.8,SPICE15
4865,494,11.227955,11.227955,1.0,0.340185,5.0,1,0.4,0.8,BMS
730,267,93.00411,51.994522,1.78872905469491,0.3068493,5.0,1,0.4,0.8,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5402,5.0,1,0.4,0.8,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,8.108656E-4,5.0,1,0.4,0.8,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.4,0.8,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3854889,5.0,1,0.4,0.8,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1858,5.0,1,0.4,0.8,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.4,0.8,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.4,0.8,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.4,0.8,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.4,0.8,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5434693,5.0,1,0.4,0.8,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.4,0.8,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,1,0.4,0.8,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.4,0.8,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.4,0.8,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,5.0,1,0.4,0.8,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.351,5.0,1,0.4,0.8,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8914,5.0,1,0.4,0.8,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.119,5.0,1,0.4,0.8,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3412,5.0,1,0.4,0.8,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,1,0.4,0.8,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1506,5.0,1,0.4,0.8,SPICE15
4865,494,11.227955,11.227955,1.0,0.33854058,5.0,1,0.5,0.8,BMS
730,267,93.00411,51.994522,1.78872905469491,0.3041096,5.0,1,0.5,0.8,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5398,5.0,1,0.5,0.8,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,5.0,1,0.5,0.8,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.5,0.8,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.38637778,5.0,1,0.5,0.8,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.186,5.0,1,0.5,0.8,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.5,0.8,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.5,0.8,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.5,0.8,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.5,0.8,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5424392,5.0,1,0.5,0.8,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.5,0.8,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,1,0.5,0.8,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.5,0.8,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.5,0.8,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,5.0,1,0.5,0.8,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.3508,5.0,1,0.5,0.8,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8922,5.0,1,0.5,0.8,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1188,5.0,1,0.5,0.8,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3392,5.0,1,0.5,0.8,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,1,0.5,0.8,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1514,5.0,1,0.5,0.8,SPICE15
4865,494,11.227955,11.227955,1.0,0.3381295,5.0,1,0.6,0.8,BMS
730,267,93.00411,51.994522,1.78872905469491,0.3068493,5.0,1,0.6,0.8,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5404,5.0,1,0.6,0.8,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,5.0,1,0.6,0.8,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.6,0.8,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3868,5.0,1,0.6,0.8,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1844,5.0,1,0.6,0.8,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.6,0.8,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.6,0.8,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.6,0.8,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.6,0.8,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5420272,5.0,1,0.6,0.8,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.6,0.8,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,1,0.6,0.8,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.6,0.8,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.6,0.8,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,5.0,1,0.6,0.8,SPICE9
